Frequency,Port1,Port2,
5000110000,2.098379127e-06,0.0002159201831,
5000111000,2.088095016e-06,0.0002660143946,
5000112000,1.493307991e-06,0.0003127882374,
5000113000,2.535760359e-06,0.0002394096664,
5000114000,1.570440759e-06,0.0003107409284,
5000115000,1.387972702e-06,0.0003387691395,
5000116000,1.429061513e-06,0.0003081230097,
5000117000,1.73523074e-06,0.0002486239246,
5000118000,1.836993192e-06,0.0002226587239,
5000119000,1.485641064e-06,0.0002749861451,
5000120000,1.449599381e-06,0.0002656659344,
5000121000,1.619219347e-06,0.0002625128836,
5000122000,1.526240908e-06,0.0003178662446,
5000123000,1.62484298e-06,0.0001853169524,
5000124000,2.397129947e-06,0.0002432120091,
5000125000,1.420223839e-06,0.0002342190128,
5000126000,1.800063387e-06,0.0002699422475,
5000127000,1.982025879e-06,0.0001714764512,
5000128000,1.774662678e-06,0.0002050081093,
5000129000,1.810757794e-06,0.0001767383947,
5000130000,2.011131073e-06,0.0002084095177,
5000131000,2.24677342e-06,0.0001906415564,
5000132000,2.058208793e-06,0.0002752294531,
5000133000,2.224098125e-06,0.0001902582007,
5000134000,1.938290552e-06,0.0002569047792,
5000135000,2.835202395e-06,0.0001713465463,
5000136000,1.237683932e-06,0.0002964484738,
5000137000,1.559511134e-06,0.0003070445673,
5000138000,2.052975788e-06,0.0002588611678,
5000139000,1.11790564e-06,0.0001884714875,
5000140000,1.580639832e-06,0.000196536057,
5000141000,1.499870905e-06,0.0003061680763,
5000142000,2.16039416e-06,0.0002639804152,
5000143000,1.447246063e-06,0.000261420384,
5000144000,1.625035907e-06,0.0003142466594,
5000145000,1.243764245e-06,0.0002170503576,
5000146000,1.738090759e-06,0.0001788495429,
5000147000,1.801731059e-06,0.0002844270202,
5000148000,1.438914069e-06,0.0001594175992,
5000149000,1.283559413e-06,0.000130729386,
5000150000,2.058347491e-06,0.0001791224931,
5000151000,2.695731155e-06,0.000221924216,
5000152000,1.246761144e-06,0.0001994188351,
5000153000,1.723053515e-06,0.0001698121341,
5000154000,1.634589012e-06,0.000154811205,
5000155000,1.904994178e-06,0.0002383993124,
5000156000,1.071291649e-06,0.0002972180082,
5000157000,1.920732075e-06,0.000190158069,
5000158000,2.248076271e-06,0.0001976873173,
5000159000,1.285885673e-06,0.000227735276,
5000160000,1.17255729e-06,0.0001809321984,
5000161000,1.926238383e-06,0.0002248178644,
5000162000,1.787601036e-06,0.0001329652587,
5000163000,2.918756081e-06,0.000256231433,
5000164000,1.48521849e-06,0.0002948198526,
5000165000,1.305740057e-06,0.0002079038823,
5000166000,1.930075314e-06,0.0002756598115,
5000167000,1.769377945e-06,0.0003143096692,
5000168000,1.624280117e-06,0.0003121544723,
5000169000,1.389176646e-06,0.0001548301807,
5000170000,1.536489322e-06,0.0001792531548,
5000171000,2.053892331e-06,0.0001625230798,
5000172000,1.742399149e-06,0.0002007181756,
5000173000,1.586070539e-06,0.0002081100392,
5000174000,1.337483695e-06,0.0002796156041,
5000175000,1.728646453e-06,0.0001497021731,
5000176000,1.572304086e-06,0.0001446358074,
5000177000,1.306906711e-06,0.0002113043447,
5000178000,1.632545832e-06,0.0002089898189,
5000179000,2.042785582e-06,0.0001669502089,
5000180000,1.563184014e-06,0.0002782087249,
5000181000,2.026533821e-06,0.0003322872217,
5000182000,1.21280425e-06,0.00028921169,
5000183000,1.478505055e-06,0.0002529499761,
5000184000,2.483122216e-06,0.0001507226843,
5000185000,2.425705588e-06,0.0002562188602,
5000186000,1.897141601e-06,0.0002403415856,
5000187000,1.806071737e-06,0.0002199512528,
5000188000,1.505064802e-06,0.0001653235231,
5000189000,1.925602419e-06,0.000164053301,
5000190000,1.473338443e-06,0.0001826617663,
5000191000,1.331824819e-06,0.0001518116769,
5000192000,1.596420134e-06,0.0001303774479,
5000193000,1.555587119e-06,0.0002882366534,
5000194000,1.439283892e-06,0.0002473654167,
5000195000,1.258055704e-06,0.0001546163694,
5000196000,1.720849582e-06,0.0001716276165,
5000197000,2.375774102e-06,0.0001213573341,
5000198000,2.013186304e-06,0.0001625492587,
5000199000,2.340614628e-06,0.0001880452328,
5000200000,1.54659233e-06,0.0002974703384,
5000201000,1.445608746e-06,0.0002160917938,
5000202000,8.479975122e-07,0.0002288050891,
5000203000,1.209957759e-06,0.0001185974616,
5000204000,1.639341576e-06,0.0001820784819,
5000205000,1.946513748e-06,0.0001358818408,
5000206000,2.616155598e-06,0.0002061136329,
5000207000,2.00086447e-06,0.0002117307449,
5000208000,1.386816848e-06,0.0001707261836,
5000209000,1.317518013e-06,0.0001192061172,
5000210000,1.749687272e-06,0.0001755557023,
5000211000,1.354743972e-06,0.0001567800791,
5000212000,1.838058779e-06,0.0001670542115,
5000213000,1.19802246e-06,0.0001715894468,
5000214000,1.404705699e-06,0.0001342610485,
5000215000,1.993157866e-06,0.0001473735028,
5000216000,1.28874899e-06,0.0001120112211,
5000217000,1.782290951e-06,0.000178957489,
5000218000,1.665407808e-06,0.000187176207,
5000219000,1.894084221e-06,0.0001573263289,
5000220000,2.142340009e-06,0.0001695630781,
5000221000,2.109907655e-06,0.0001172820557,
5000222000,2.114414428e-06,0.000148722218,
5000223000,1.826076073e-06,0.0002475138463,
5000224000,1.189199338e-06,0.0001348695951,
5000225000,1.368469384e-06,0.0002187789942,
5000226000,1.896665026e-06,0.0002246104705,
5000227000,1.507114689e-06,0.0001290870132,
5000228000,1.444005989e-06,0.0001405664807,
5000229000,2.123224021e-06,0.000193625383,
5000230000,1.521757554e-06,0.000153138375,
5000231000,1.816474992e-06,0.0001839416509,
5000232000,2.032238626e-06,0.0001301009324,
5000233000,1.441657105e-06,0.0001446769602,
5000234000,2.015437758e-06,0.0001479729399,
5000235000,1.672091116e-06,0.0001471798896,
5000236000,1.768193101e-06,0.0002130478824,
5000237000,1.817093334e-06,0.000140342192,
5000238000,9.798130804e-07,0.0001582568948,
5000239000,1.286527777e-06,0.0002457626688,
5000240000,1.046875809e-06,0.00016189694,
5000241000,1.453055006e-06,0.0001837460441,
5000242000,1.697899847e-06,0.0001210900882,
5000243000,1.258781481e-06,0.000177693757,
5000244000,1.424389097e-06,0.0002284651564,
5000245000,1.069524501e-06,0.0001545376726,
5000246000,2.464192676e-06,0.0001613237546,
5000247000,2.76293963e-06,0.000162239623,
5000248000,2.228302492e-06,0.0001057486734,
5000249000,1.759489464e-06,0.0001447081304,
5000250000,1.125303811e-06,0.0001912292064,
5000251000,1.105227625e-06,0.0001674460073,
5000252000,1.935592763e-06,0.0001310473745,
5000253000,1.513461712e-06,0.0001664858137,
5000254000,1.444612963e-06,0.0002214488195,
5000255000,1.561230533e-06,0.0001392175036,
5000256000,2.102882945e-06,0.0002456655784,
5000257000,1.211044719e-06,0.0001657425601,
5000258000,1.773478402e-06,0.0001932749437,
5000259000,2.865149781e-06,0.000123787031,
5000260000,1.604007821e-06,0.0001618260576,
5000261000,1.503775252e-06,0.000203460324,
5000262000,1.310699759e-06,0.000160566633,
5000263000,1.20804782e-06,0.0001377177978,
5000264000,1.70005751e-06,0.0002081286948,
5000265000,2.078753823e-06,0.0001326547499,
5000266000,1.429036956e-06,0.0001346868521,
5000267000,8.875765047e-07,0.0001483741653,
5000268000,1.21636856e-06,0.0001453603327,
5000269000,2.374566748e-06,0.000227813478,
5000270000,1.762922238e-06,0.0002221299801,
5000271000,1.602721227e-06,0.000166763537,
5000272000,1.778028718e-06,0.0001845786028,
5000273000,1.578905653e-06,9.601779311e-05,
5000274000,2.021255568e-06,0.0001474374003,
5000275000,2.365864475e-06,0.0002047378657,
5000276000,1.771917596e-06,0.0001875917806,
5000277000,1.495977017e-06,0.0001394016726,
5000278000,1.753288757e-06,0.0001094010513,
5000279000,1.690645149e-06,0.0001861173077,
5000280000,1.674882924e-06,0.0001207629903,
5000281000,2.465803163e-06,0.0001938095374,
5000282000,1.392588388e-06,0.0001890683343,
5000283000,2.238186426e-06,0.0001789193775,
5000284000,1.457790404e-06,0.0001153221601,
5000285000,2.01182047e-06,0.0001596434886,
5000286000,1.47922151e-06,0.0001413436403,
5000287000,1.375755573e-06,0.0001377500448,
5000288000,1.35345374e-06,0.0001453844307,
5000289000,1.749000603e-06,0.0001252888615,
5000290000,2.053590151e-06,0.0002083281579,
5000291000,1.24788312e-06,0.000170160085,
5000292000,1.158873715e-06,0.0001549809385,
5000293000,1.871498057e-06,0.0001388191304,
5000294000,2.096252729e-06,0.0001250829664,
5000295000,1.84160308e-06,0.0001619762479,
5000296000,1.993900469e-06,0.0001309783838,
5000297000,2.184681307e-06,0.0001226569875,
5000298000,1.403779493e-06,0.0001543515828,
5000299000,2.219226644e-06,0.0001758129656,
5000300000,1.060000841e-06,9.614775627e-05,
5000301000,1.532713441e-06,0.0001969002187,
5000302000,1.058909788e-06,0.0002171145316,
5000303000,1.430341285e-06,0.0001107847274,
5000304000,1.709524327e-06,0.0002113452647,
5000305000,1.335400725e-06,0.000137923591,
5000306000,1.564081913e-06,0.0001673734805,
5000307000,1.352691584e-06,0.0001533171453,
5000308000,1.285409212e-06,0.0001200008774,
5000309000,1.958856728e-06,0.0001531526796,
5000310000,2.391281441e-06,0.0001400926994,
5000311000,1.821984597e-06,0.0001594434143,
5000312000,1.761562885e-06,0.0001143535337,
5000313000,1.68235897e-06,0.0001728185744,
5000314000,1.245246608e-06,0.0001714663813,
5000315000,1.664266733e-06,0.0002519793052,
5000316000,1.390452894e-06,0.0001659316331,
5000317000,1.966848458e-06,0.0001613347704,
5000318000,1.524725235e-06,0.0001341674506,
5000319000,9.333800222e-07,0.0001135826242,
5000320000,9.037150335e-07,0.00012270773,
5000321000,1.338272568e-06,0.0001102035603,
5000322000,1.504272745e-06,0.0001423091599,
5000323000,1.066429604e-06,0.0001322749304,
5000324000,1.25964641e-06,0.000119594195,
5000325000,1.163877073e-06,0.0001900990901,
5000326000,2.068472895e-06,0.000149188083,
5000327000,1.174466206e-06,0.0001044395758,
5000328000,1.983320772e-06,0.0001438502804,
5000329000,2.423573505e-06,0.0002199909068,
5000330000,2.033764758e-06,0.0001132796315,
5000331000,2.161455086e-06,0.0001196807279,
5000332000,1.58920875e-06,0.0001195302684,
5000333000,2.144937525e-06,0.0001049367056,
5000334000,1.40831537e-06,0.0001911037834,
5000335000,2.24459518e-06,0.0001854749862,
5000336000,1.494746471e-06,0.0001594219066,
5000337000,1.437418405e-06,0.0001051459622,
5000338000,1.13831436e-06,0.0001191168703,
5000339000,1.568363587e-06,0.0001098882713,
5000340000,1.299118594e-06,0.0001627455931,
5000341000,1.339499931e-06,0.0001501910738,
5000342000,2.119728151e-06,0.0002078316174,
5000343000,1.118433943e-06,0.0001909786515,
5000344000,1.901395649e-06,0.0001768331567,
5000345000,1.478124886e-06,0.0001704920724,
5000346000,2.125619176e-06,9.787488671e-05,
5000347000,7.513135074e-07,0.000182873322,
5000348000,1.514736368e-06,0.0001563993283,
5000349000,1.744554879e-06,0.0001747565548,
5000350000,2.124923412e-06,8.423964027e-05,
5000351000,1.585140922e-06,0.0001450811251,
5000352000,1.277153842e-06,0.0001500292419,
5000353000,1.417941803e-06,0.0001316206472,
5000354000,1.407763193e-06,0.00019392783,
5000355000,1.995651701e-06,0.0001492988522,
5000356000,1.0811018e-06,0.0001375969441,
5000357000,1.540588528e-06,0.0001182844717,
5000358000,1.819342287e-06,0.0001310608932,
5000359000,1.096789219e-06,0.000250788522,
5000360000,1.046142643e-06,0.0001481254294,
5000361000,1.437663968e-06,0.0001069516584,
5000362000,2.046126383e-06,0.0001455436286,
5000363000,1.582716664e-06,0.0002947136818,
5000364000,2.030019232e-06,0.0002197844879,
5000365000,1.804461363e-06,0.0001672640792,
5000366000,1.506983835e-06,0.0001628912869,
5000367000,1.724489152e-06,0.0001380486356,
5000368000,2.133022008e-06,0.0001704797469,
5000369000,1.400598308e-06,0.0001474497985,
5000370000,2.120080126e-06,0.0001135555285,
5000371000,2.1995304e-06,0.0001042117292,
5000372000,2.114471272e-06,0.0001509267604,
5000373000,2.587605877e-06,0.000114779752,
5000374000,3.174775657e-06,0.0002281242923,
5000375000,2.253620778e-06,0.0001904506353,
5000376000,1.372383394e-06,0.0001809366076,
5000377000,1.618206966e-06,0.0001818671153,
5000378000,1.483856408e-06,0.0002037838713,
5000379000,1.296518008e-06,0.0001551458408,
5000380000,1.403148531e-06,0.0001575801725,
5000381000,2.166739932e-06,0.0001873413421,
5000382000,1.702023269e-06,0.0001955072512,
5000383000,1.856977292e-06,0.0001337100111,
5000384000,1.48126469e-06,0.0001425589289,
5000385000,1.730018312e-06,0.0001224875596,
5000386000,1.955101197e-06,0.0001045391036,
5000387000,1.796766924e-06,0.0001429393014,
5000388000,1.655377332e-06,0.0001273269445,
5000389000,1.40441e-06,0.0001498017664,
5000390000,1.18481762e-06,0.0001135762432,
5000391000,1.265589049e-06,0.0001735461992,
5000392000,1.185397764e-06,0.0002147796476,
5000393000,1.644193162e-06,0.0001964172989,
5000394000,1.528748726e-06,0.0001948781719,
5000395000,1.297516064e-06,0.0001626709272,
5000396000,1.748136356e-06,0.0001274786191,
5000397000,2.487151278e-06,0.0001242814615,
5000398000,1.935454065e-06,0.0001843501814,
5000399000,2.220542456e-06,0.0001806199143,
5000400000,1.573431973e-06,0.000204129683,
5000401000,1.595237336e-06,0.0003359610564,
5000402000,1.775833312e-06,0.0001429312979,
5000403000,2.480631565e-06,0.0001550763118,
5000404000,1.729998758e-06,0.000176412359,
5000405000,2.779545184e-06,0.0001986275747,
5000406000,1.855627488e-06,0.0001862613281,
5000407000,2.66441657e-06,0.0001402158377,
5000408000,1.271041356e-06,0.0001269759377,
5000409000,2.034072395e-06,0.0001623285643,
5000410000,2.203401891e-06,0.0002323914377,
5000411000,2.589710903e-06,0.0001395730942,
5000412000,1.680872629e-06,0.0001409714459,
5000413000,2.159633823e-06,0.0001276792173,
5000414000,1.630536985e-06,0.0002024419373,
5000415000,2.19647859e-06,0.0001515370677,
5000416000,1.504789338e-06,0.0001809872774,
5000417000,1.865056902e-06,0.0001387007505,
5000418000,1.441896416e-06,0.0001221895363,
5000419000,1.974597126e-06,0.0002065375738,
5000420000,1.613202016e-06,0.0002066762536,
5000421000,1.441446329e-06,0.0001876490423,
5000422000,2.735303724e-06,0.0001572406036,
5000423000,1.602790917e-06,0.0001494020398,
5000424000,1.661900797e-06,0.0001253004157,
5000425000,1.893577974e-06,0.0001377393055,
5000426000,1.750223646e-06,0.0002041848493,
5000427000,2.415247081e-06,0.0001258811681,
5000428000,1.70598571e-06,0.0001258986304,
5000429000,1.995561888e-06,0.0001497622725,
5000430000,2.320722615e-06,0.0002266292722,
5000431000,1.083855068e-06,0.0001810210233,
5000432000,2.155226639e-06,0.0002303878282,
5000433000,1.671173663e-06,0.0001586470316,
5000434000,1.445621251e-06,8.861836977e-05,
5000435000,1.241677637e-06,0.0001682108268,
5000436000,1.431033297e-06,0.0001364618365,
5000437000,1.795278422e-06,0.0001802389306,
5000438000,2.003121608e-06,0.0001351959654,
5000439000,1.817460543e-06,0.0001813552808,
5000440000,1.587038014e-06,0.0001799027814,
5000441000,2.151993385e-06,0.0001590377942,
5000442000,1.431546366e-06,0.0002108085901,
5000443000,1.966236141e-06,0.000155858128,
5000444000,1.794934292e-06,0.0001592970511,
5000445000,1.737733214e-06,0.0002813961473,
5000446000,2.268503522e-06,0.0001697607804,
5000447000,1.052343009e-06,0.0002046721056,
5000448000,1.645773182e-06,0.0001171528857,
5000449000,1.393802791e-06,0.000194076958,
5000450000,1.420395165e-06,0.0001817103039,
5000451000,1.8911918e-06,0.0001259243581,
5000452000,1.672452072e-06,0.0001988349832,
5000453000,2.716446716e-06,0.0001794634736,
5000454000,1.536605282e-06,0.0001972266764,
5000455000,1.83048428e-06,0.0001651120256,
5000456000,1.496506002e-06,0.0002099473641,
5000457000,2.576450697e-06,0.0002341142244,
5000458000,1.126158963e-06,0.0001697609114,
5000459000,1.915387884e-06,0.0001631755877,
5000460000,2.042701226e-06,0.0001984804549,
5000461000,1.35194523e-06,0.0001757655991,
5000462000,2.376338671e-06,0.0002157672716,
5000463000,1.360118972e-06,0.0001075186447,
5000464000,1.27123451e-06,0.0001368230005,
5000465000,1.926718596e-06,0.0002097028773,
5000466000,1.569798883e-06,0.0001344433986,
5000467000,1.08294148e-06,0.0001854626316,
5000468000,7.610833563e-07,0.0002154869144,
5000469000,1.504820943e-06,0.0001759997394,
5000470000,1.095568678e-06,0.0001284694736,
5000471000,1.323644369e-06,0.0001318323775,
5000472000,1.536415198e-06,0.0002300517808,
5000473000,1.664449428e-06,0.000189870043,
5000474000,1.577761054e-06,0.0001485371176,
5000475000,1.984343498e-06,0.0001314126857,
5000476000,1.4817889e-06,0.0002376637567,
5000477000,2.110554306e-06,0.0001499427308,
5000478000,9.991281331e-07,0.0002092312498,
5000479000,1.030970679e-06,0.0001135077036,
5000480000,3.493421218e-06,0.0001284881,
5000481000,3.659750064e-06,0.0001309629733,
5000482000,2.085160077e-06,0.0002234265412,
5000483000,2.18468972e-06,0.0001861752389,
5000484000,8.786047943e-07,0.0001126995558,
5000485000,1.950722208e-06,0.0001834544382,
5000486000,1.046050784e-06,0.0001710673678,
5000487000,2.543881465e-06,0.0001613146305,
5000488000,1.992657417e-06,0.0002236347063,
5000489000,1.815137352e-06,0.0001083599782,
5000490000,1.264047569e-06,0.0001826265943,
5000491000,1.591143246e-06,0.0001635890076,
5000492000,1.145728902e-06,0.0002513293875,
5000493000,1.111193001e-06,0.0001313372777,
5000494000,1.689911869e-06,0.0001365247444,
5000495000,2.055747018e-06,0.0001096924389,
5000496000,1.426430117e-06,0.0001730237127,
5000497000,1.579629497e-06,0.0001200365368,
5000498000,1.363435786e-06,0.0001807826775,
5000499000,1.705483214e-06,0.0002042905253,
5000500000,8.731204275e-07,0.0001548388536,
